"Restaurant Name","Address","City","State","Zipcode","Doordash ID","Contains images on Doordash","Reviews","Is it in the Woflow table","Is it in our database(DB)?","If in our DB, is it flagged?","If in our DB, does it have 3+ images?","If in our DB, how many ratings?"
"Indian Oven","233 Fillmore Street","San Francisco","CA","94117","indian-oven-restaurant-san-francisco-584776","No","0","No","indian-oven-san-francisco-237","No","No","0"
"Cheese Plus","2001 Polk Street","San Francisco","CA","94109","cheese-plus-san-francisco-598928","No","0","No","sidewalk-café-san-francisco-209","No","No","0"
"Green Island Restaurant","4012 Geary Boulevard","San Francisco","CA","94118","green-island-restaurant-san-francisco-207343","No","34","No","green-island-restaurant-san-francisco-408","No","No","4.7"
"Toppu Ramen & Dim Sum House","941 Kearny Street","San Francisco","CA","94133","toppu-ramen-dim-sum-house-san-francisco-598453","No","0","No","toppu-ramen--dim-sum-house-san-francisco-943","No","No","0"
"Giordano Bros","3108 16th Street","San Francisco","CA","94103","giordano-bros-san-francisco-207631","No","110","No","giordano-bros-san-francisco-313","No","No","4.8"
"Toasty","2760 Octavia Street","San Francisco","CA","94123","toasty-san-francisco-297100","Yes","31","No","toasty-san-francisco-273","No","Yes","4.2"
"El Porteno","5173 Mission Street","San Francisco","CA","94112","el-porteno-san-francisco-207502","No","1","No",""
"Cult Chinese Dumplings","60 Morris Street","San Francisco","CA","94107","cult-chinese-dumplings-san-francisco-639055","Yes","0","No",""
"Mango Crazy","51 Jefferson Street","San Francisco","CA","94133","mango-crazy-san-francisco-459793","Yes","4","No",""
"Ike's Japanese Kitchen","800 Van Ness Avenue","San Francisco","CA","94109","ike-s-japanese-kitchen-van-ness-ave-san-francisco-199248","Yes","37","No","creative-sushi-catering-san-francisco-809","No","No","4.5"
"Mission Asia Noodle","5249 Mission Street","San Francisco","CA","94112","mission-asia-noodle-san-francisco-207286","No","10","No","mission-asia-noodle-san-francisco-522","No","No","4.9"
"Indian Bento","180 Industrial Street","San Francisco","CA","94124","indian-bento-san-francisco-397001","Yes","15","No",""
"B*tch Dont Grill My Cheese","60 Morris Street","San Francisco","CA","94107","b-tch-dont-grill-my-cheese-san-francisco-609161","No","0","No",""
"Sunrise Deli","2115 Irving Street","San Francisco","CA","94122","sunrise-deli-san-francisco-145247","Yes","62","No","sunrise-deli-san-francisco-212","No","Yes","4.9"
"Oye Managua","3385 Mission Street","San Francisco","CA","94110","oye-managua-san-francisco-210058","No","4","No","oye-managua-san-francisco-330","No","No","4.5"
"SF Kebab","550 16th Street","San Francisco","CA","94158","sf-kebab-san-francisco-160998","No","28","No","sf-kebab-san-francisco-558","No","No","4.4"
"Amirah","993 North Point Street","San Francisco","CA","94109","amirah-san-francisco-441263","Yes","7","No",""
"SQwers Izakaya & Sushi Bar","3015 Geary Boulevard","San Francisco","CA","94118","sqwers-izakaya-sushi-bar-san-francisco-207607","No","35","No","sqwers-izakaya--sushi-bar-san-francisco-308","No","No","4.6"
"Ashley’s Cafe","4454 California Street","San Francisco","CA","94118","ashley-s-cafe-san-francisco-175737","No","51","No","ashleys-cafe-san-francisco-448","No","No","4.8"
"Soma Restaurant & Bar","85 5th Street","San Francisco","CA","94103","soma-restaurant-bar-san-francisco-253793","Yes","36","No","soma-restaurant--bar-san-francisco-853","No","Yes","4.7"
"Mestiza Taqueria","595 Bryant Street","San Francisco","CA","94107","mestiza-san-francisco-161043","No","1","No","mestiza-taqueria-san-francisco-597","No","No","5"
"Firetrail Pizza","428 11th Street","San Francisco","CA","94103","firetrail-pizza-san-francisco-636740","No","0","No","khaosan-thaifood-san-francisco-423","No","No","0"
"Farmer Girl Salad","726-28 Post Street","San Francisco","CA","94109","farmer-girl-salad-san-francisco-612187","No","0","No",""
"Coffee to the People","1206 Masonic Avenue","San Francisco","CA","94117","coffee-to-the-people-san-francisco-297431","No","45","No",""
"Elaine's Kitchen","434 Broadway","San Francisco","CA","94133","elaine-s-kitchen-san-francisco-297456","No","32","No","elaines-kitchen-san-francisco-433","No","No","4.8"
"Tadu Ethiopian Kitchen","484 Ellis Street","San Francisco","CA","94102","tadu-ethiopian-kitchen-san-francisco-524055","No","4","No","tadu-ethiopian-kitchen-san-francisco-482","No","No","5"
"Wang Dae Bak","2642 Ocean Avenue","San Francisco","CA","94132","wang-dae-bak-san-francisco-297484","No","103","No",""
"Golden Sai Gon","2428 San Bruno Avenue","San Francisco","CA","94134","golden-sai-gon-san-francisco-297337","No","46","No","golden-sai-gon-san-francisco-244","No","No","4.5"
"Tekka House","678 Chenery Street","San Francisco","CA","94131","tekka-house-san-francisco-179111","Yes","67","No","tekka-house-san-francisco-671","No","Yes","4.6"
"Taqueria Estrella","380 Bush Street","San Francisco","CA","94104","taqueria-estrella-san-francisco-297354","Yes","6","No","pao-jao-dumpling--ramen-san-francisco-384","No","Yes","4.7"
"Stop n Wrap","1217 Geneva Avenue","San Francisco","CA","94112","stop-n-wrap-san-francisco-141795","No","102","No","stop-n-wrap-san-francisco-122","No","No","4.6"
"Shanghai China Restaurant","1559 Mission Street","San Francisco","CA","94103","shanghai-china-restaurant-san-francisco-207525","No","5","No","shanghai-china-restaurant-san-francisco-153","No","No","4"
"Taboun","203 Parnassus Avenue","San Francisco","CA","94117","taboun-san-francisco-297243","No","32","No","taboun-san-francisco-207","No","No","4.9"
"Szechuan Cuisine","1920 Irving Street","San Francisco","CA","94122","szechuan-cuisine-san-francisco-297259","No","31","No","szechuan-cuisine-san-francisco-192","No","No","4.4"
"Massawa Restaurant","532 Green Street","San Francisco","CA","94133","massawa-restaurant-san-francisco-296953","No","10","No",""
"Hot Zushi","531 Haight Street","San Francisco","CA","94117","hot-zushi-san-francisco-297535","No","39","No",""
"Papa Mak's Burgers","3755 Noriega Street","San Francisco","CA","94122","papa-mak-s-burgers-san-francisco-207566","No","23","No","papa-maks-burgers-san-francisco-372","No","No","3.8"
"Mangrove Kitchen","312 Divisadero Street","San Francisco","CA","94117","mangrove-kitchen-san-francisco-524062","No","3","No","mangrove-kitchen-san-francisco-317","No","No","4.3"
"Chowder Hut","2890 Taylor Street","San Francisco","CA","94133","chowder-hut-san-francisco-355192","Yes","67","No",""
"Starbucks","5290 Diamond Heights Boulevard","San Francisco","CA","94131","starbucks-san-francisco-293639","No","8","No",""
"Huli Huli Hawaiian Grill","4100 3rd Street","San Francisco","CA","94124","huli-huli-hawaiian-grill-san-francisco-161009","No","66","No",""
"Tender Curry and Co.","655 Larkin Street","San Francisco","CA","94109","tender-curry-and-co-san-francisco-637455","No","0","No","pak-nam-thai-noodle-bar-san-francisco-659","No","No","0"
"Wok-In Cafeteria","50 Mendell Street","San Francisco","CA","94124","wok-in-cafeteria-san-francisco-297541","No","27","No","wok-in-cafeteria-san-francisco-504","No","No","4.9"
"Monterey Pizza","599 Monterey Boulevard","San Francisco","CA","94127","monterey-pizza-san-francisco-217991","Yes","40","No",""
"Out The Dough","28 Trinity Place","San Francisco","CA","94104","out-the-dough-san-francisco-537915","Yes","1","No",""
"Kirin Chinese Restaurant","6135 Geary Boulevard","San Francisco","CA","94121","kirin-chinese-restaurant-san-francisco-207318","No","33","No","kirin-chinese-restaurant-san-francisco-611","No","No","4.5"
"India Clay Oven","2436 Clement Street","San Francisco","CA","94121","india-clay-oven-san-francisco-207536","No","43","No","india-clay-oven-san-francisco-241","No","No","4.7"
"Native Burger","3420 Geary Boulevard","San Francisco","CA","94118","native-burger-san-francisco-297394","No","35","No","native-burger-san-francisco-348","No","No","4.2"
"The Doner Joint","59 30th Street","San Francisco","CA","94110","the-doner-joint-san-francisco-621668","Yes","0","No","shish-ke-baba-san-francisco-590","No","Yes","0"
"Miss Tomato Sandwich Shop","388 Market Street","San Francisco","CA","94111","miss-tomato-san-francisco-297192","Yes","11","No",""
"Golden Flower Vietnamese Restaurant","667 Jackson Street","San Francisco","CA","94133","golden-flower-vietnamese-restaurant-san-francisco-297374","No","28","No","golden-flower-vietnamese-restaurant-san-francisco-663","No","No","4.2"
"Golden China Restaurant","1612 Ocean Avenue","San Francisco","CA","94112","golden-china-san-francisco-207264","Yes","42","No",""
"Rise & Grind","785 8th Avenue","San Francisco","CA","94118","rise-grind-san-francisco-175649","Yes","5","No",""
"BunBao","1139 Taraval","San Francisco","CA","94116","bunbao-san-francisco-541594","Yes","1","No","super-cue-cafe-san-francisco-116","No","Yes","4"
"Ty Sandwich","4829 Mission Street","San Francisco","CA","94112","ty-sandwich-san-francisco-207279","No","27","No","ty-sandwich-san-francisco-482","No","No","4.6"
"Twisted Donuts and Coffee","1243 Noriega Street","San Francisco","CA","94122","twisted-donuts-and-coffee-san-francisco-161161","No","113","No",""
"Orexi","243 West Portal Avenue","San Francisco","CA","94127","orexi-san-francisco-297322","Yes","16","No",""
"Uncle Lee Cafe","3608 Balboa Street","San Francisco","CA","94121","uncle-lee-cafe-san-francisco-566015","No","0","No",""
"Orientalia Pizza","829 Geary Street","San Francisco","CA","94109","orientalia-pizza-san-francisco-582086","No","0","No",""
"Ziggy's Burgers","21 Drumm Street","San Francisco","CA","94111","ziggy-s-burgers-san-francisco-297390","No","23","No","ziggys-burgers-san-francisco-211","No","No","4.4"
"Little Star - Delivery Only","475 6th Street","San Francisco","CA","94103","the-star-san-francisco-625555","Yes","0","No",""
"Le Trio","2575 Judah Street","San Francisco","CA","94122","le-trio-san-francisco-611926","Yes","0","No",""
"Waterfront Restaurant","Pier 7","San Francisco","CA","94105","waterfront-restaurant-san-francisco-297320","No","2","No",""
"Eight Immortals Restaurant","1433 Taraval Street","San Francisco","CA","94116","eight-immortals-restaurant-san-francisco-210015","No","4","No","eight-immortals-restaurant-san-francisco-146","No","No","4"
"Golden Horse Restaurant","1060 Hyde Street","San Francisco","CA","94109","golden-horse-restaurant-san-francisco-297240","No","29","No","golden-horse-restaurant-san-francisco-109","No","No","4.7"
"Grinders Pizzeria","448 Balboa Street","San Francisco","CA","94118","grinders-pizzeria-san-francisco-207351","No","37","No","grinders-pizzeria-san-francisco-448","No","No","4.3"
"Little Sweet","3836 Geary Boulevard","San Francisco","CA","94118","little-sweet-san-francisco-207482","Yes","29","No",""
"Kezar Pizzetta","775 Frederick Street","San Francisco","CA","94117","kezar-pizzetta-san-francisco-296948","No","2","No",""
"Cuisine of Nepal","3486 Mission Street","San Francisco","CA","94110","cuisine-of-nepal-san-francisco-207332","No","32","No","cuisine-of-nepal-san-francisco-340","No","No","4.9"
"Pushcart Fare","3224 22nd Street","San Francisco","CA","94110","pushcart-fare-san-francisco-410794","Yes","11","No","pushcart-fare-san-francisco-320","No","Yes","3.9"
"Finn Town","2251 Market Street","San Francisco","CA","94114","finn-town-san-francisco-146452","Yes","117","No","finn-town-tavern-san-francisco-224","No","No","4.3"
"La Paz Restaurant Pupuseria","1028 Potrero Avenue","San Francisco","CA","94110","la-paz-restaurant-pupuseria-san-francisco-207398","No","81","No","la-paz-restaurant-pupuseria-san-francisco-100","No","No","4.5"
"Emperor Palace Restaurant","530 Balboa Street","San Francisco","CA","94118","emperor-palace-restaurant-san-francisco-207545","No","52","No","emperor-palace-restaurant-san-francisco-538","No","No","4.7"
"Marvin Gardens Cafe","2020 Jerrold Avenue","San Francisco","CA","94124","marvin-gardens-cafe-san-francisco-536782","Yes","0","No",""
"Celia's by the Beach","4019 Judah Street","San Francisco","CA","94122","celia-s-by-the-beach-san-francisco-207585","No","126","No",""
"Noodle Time","605 Battery Street","San Francisco","CA","94111","hotwok-express-san-francisco-227011","Yes","66","No","noodle-time-san-francisco-601","No","Yes","4.6"
"Beyond Burma","154 McAllister Street","San Francisco","CA","94102","beyond-burma-san-francisco-448064","Yes","2","No",""
"Won Kok Restaurant","700 Monterey Boulevard","San Francisco","CA","94127","won-kok-restaurant-san-francisco-297555","No","13","No","won-kok-restaurant-san-francisco-707","No","No","4.5"
"Teo Restaurant & Bar","1111 Mission Street","San Francisco","CA","94103","teo-restaurant-bar-san-francisco-470977","Yes","6","No","teo-restaurant--bar-san-francisco-113","No","Yes","4.5"
"Steaks & Chops Lovin'","1525 Pine Street","San Francisco","CA","94109","steaks-chops-lovin-san-francisco-595389","Yes","0","No","grubstake-san-francisco-159","No","Yes","0"
"Mission Street Oyster Bar & Seafood Restaurant","2282 Mission Street","San Francisco","CA","94110","mission-street-oyster-bar-seafood-restaurant-san-francisco-207321","No","33","No",""
"Luna's Coffee House","1101 Potrero Avenue","San Francisco","CA","94110","luna-s-coffee-house-san-francisco-220139","Yes","31","No",""
"Piraat Pizzeria & Rotisserie","696 Sutter Street","San Francisco","CA","94108","piraat-pizzeria-rotisserie-san-francisco-472147","Yes","1","No",""
"Foxsister","3161 24th Street","San Francisco","CA","94110","foxsister-san-francisco-258630","Yes","23","No",""
"Asha Tea House","17 Kearny Street","San Francisco","CA","94108","asha-tea-house-san-francisco-207360","No","0","No","asha-tea-house-san-francisco-178","No","No","0"
"Restaurante Familiar","4499 Mission Street","San Francisco","CA","94112","restaurante-familiar-san-francisco-207336","No","5","No","restaurante-familiar-san-francisco-442","No","No","4.2"
"Cafe La Boheme","3318 24th Street","San Francisco","CA","94110","cafe-la-boheme-san-francisco-297487","Yes","11","No",""
"The Saratoga","1000 Larkin Street","San Francisco","CA","94109","the-saratoga-san-francisco-177777","Yes","49","No","the-saratoga-san-francisco-109","No","Yes","4.7"
"Mayah’s Restaurant Cafe","550 15th Street","San Francisco","CA","94103","mayah-s-san-francisco-230761","No","48","No",""
"Bebebar","3809 18th Street","San Francisco","CA","94114","bebebar-san-francisco-297406","Yes","7","No",""
"Pita Hub","475 6th Street","San Francisco","CA","94103","pita-hub-san-francisco-581112","Yes","0","No",""
"Tancca","5015 Geary Boulevard","San Francisco","CA","94118","tancca-san-francisco-297268","No","14","No","tancca-san-francisco-508","No","No","4.5"
"E Tea","839 Kearny Street","San Francisco","CA","94108","e-tea-san-francisco-207432","No","0","No","e-tea-san-francisco-838","Yes","No","0"
"El Beach Burrito","3914 Judah Street","San Francisco","CA","94122","el-beach-burrito-san-francisco-210017","No","0","No","el-beach-burrito-san-francisco-392","No","No","0"
"Macha Cafe","1355 Sutter Street","San Francisco","CA","94109","macha-cafe-san-francisco-488691","No","1","No","macha-cafe-san-francisco-139","No","No","5"
"San Vicente","4423 Mission Street","San Francisco","CA","94112","san-vicente-san-francisco-210006","No","4","No","san-vicente-san-francisco-442","No","No","5"
"Daydream Cake Shop","1788 32nd Avenue","San Francisco","CA","94122","daydream-cake-shop-san-francisco-629420","Yes","0","No","bliss-sweet-san-francisco-172","No","Yes","0"
"Milkbomb Ice Cream","1717 17th Street","San Francisco","CA","94103","milkbomb-ice-cream-san-francisco-336950","Yes","17","No",""
"Bon, Nene","2850 21st Street","San Francisco","CA","94110","bon-nene-san-francisco-207452","No","31","No",""
"Fujiyama-Ya Japanese Restaurant","1234 Noriega Street","San Francisco","CA","94122","fujiyama-ya-japanese-restaurant-san-francisco-210029","No","3","No","fujiyama-ya-japanese-restaurant-san-francisco-122","No","No","3.3"
"Szechuan Taste","917 Taraval Street","San Francisco","CA","94116","szechuan-taste-san-francisco-207329","No","10","No","szechuan-taste-san-francisco-916","No","No","4.7"
"Skinny Bitch Pizza","22 Morris Street","San Francisco","CA","94107","skinny-bitch-pizza-san-francisco-572345","Yes","0","No",""
"Simply Delish","5698 3rd Street","San Francisco","CA","94124","simply-delish-san-francisco-297660","No","3","No","simply-delish-san-francisco-564","No","No","4"
"SouperStop","3915 24th Street","San Francisco","CA","94114","souper-stop-san-francisco-636408","Yes","0","No",""
"Los Trinos","5672 Mission Street","San Francisco","CA","94112","los-trinos-san-francisco-210052","No","0","No","los-trinos-san-francisco-562","No","No","0"
"Blue Hawaii Acai Cafe","2 Embarcadero Center","San Francisco","CA","94111","blue-hawaii-lifestyle-san-francisco-296943","No","12","No","blue-hawaii-acai-cafe-san-francisco-21","No","No","4.3"
"Fog City","1300 Battery Street","San Francisco","CA","94111","fog-city-san-francisco-161188","No","9","No","fog-city-san-francisco-131","No","No","3.4"
"Mazzat","501 Fell Street","San Francisco","CA","94102","mazzat-san-francisco-297689","Yes","28","No","mazzat-san-francisco-502","No","No","4.6"
"Z Zoul Cafe","295 Eddy Street","San Francisco","CA","94102","z-zoul-cafe-san-francisco-264642","Yes","7","No",""
"DeliMan","200 Ocean Avenue","San Francisco","CA","94112","deli-man-san-francisco-339532","No","24","No",""
"Harbor Villa Restaurant","5238 Diamond Heights Boulevard","San Francisco","CA","94131","harbor-villa-restaurant-san-francisco-207397","No","16","No",""
"Falafelland","133 6th Street","San Francisco","CA","94103","falafelland-san-francisco-599186","Yes","0","No",""
"Hazel's Kitchen","1319 18th Street","San Francisco","CA","94107","hazel-s-kitchen-san-francisco-297020","No","31","No","hazels-kitchen-san-francisco-137","Yes","No","4.6"
"Cafe de Casa","2701 Leavenworth Street","San Francisco","CA","94133","cafe-de-casa-san-francisco-297639","No","25","No","cafe-de-casa-san-francisco-273","No","No","4.6"
"Win's Restaurant","3040 Taraval Street","San Francisco","CA","94116","win-s-restaurant-san-francisco-207372","No","11","No","wins-restaurant-san-francisco-306","No","No","4.8"
"King Kee","101 Cyril Magnin Street","San Francisco","CA","94102","king-kee-san-francisco-612747","No","0","No",""
"The Grotto","2847 Taylor Street","San Francisco","CA","94133","the-grotto-san-francisco-207516","No","1","No","the-grotto-san-francisco-283","No","No","5"
"Claddagh Coffee","951 Geneva Avenue","San Francisco","CA","94112","claddagh-coffee-san-francisco-175749","No","2","No",""
"Red's Java House","Bryant Street","San Francisco","CA","94105","red-s-java-house-san-francisco-161136","No","3","No",""
"Amami","430 Geary Boulevard","San Francisco","CA","94102","amami-san-francisco-523497","No","0","No","amami-san-francisco-432","No","No","0"
"La Playa Taqueria","3817 Noriega Street","San Francisco","CA","94122","la-playa-taqueria-san-francisco-207405","No","13","No","la-playa-taqueria-san-francisco-382","No","No","4.7"
"Gourmet Carousel","1559 Franklin Street","San Francisco","CA","94109","gourmet-carousel-san-francisco-297466","No","17","No","gourmet-carousel-san-francisco-159","No","No","4.3"
"The Velo Rouge Cafe","798 Arguello Boulevard","San Francisco","CA","94118","the-velo-rouge-cafe-san-francisco-175645","No","21","No",""
"VBowls","1200 Vermont Street","San Francisco","CA","94110","vbowls-san-francisco-524222","Yes","0","No","vbowls-san-francisco-120","No","Yes","0"
"Universal Bakery","3458 Mission Street","San Francisco","CA","94110","universal-bakery-san-francisco-207311","No","3","No","universal-bakery-san-francisco-340","No","No","3.7"
"Spice of America","1655 Market Street","San Francisco","CA","94103","spice-of-america-san-francisco-229793","Yes","2","No",""
"Pizza Squared","885 Brannan Street","San Francisco","CA","94103","pizza-squared-san-francisco-523299","No","5","No","pizza-squared-san-francisco-883","No","No","4.4"
"Hunan Empire","2001 Union Street","San Francisco","CA","94123","hunan-empire-san-francisco-297540","No","51","No","hunan-empire-san-francisco-203","No","No","4.8"
"Underground Grill King","2543 Noriega Street","San Francisco","CA","94122","underground-grill-king-san-francisco-593837","No","0","No",""
"Taco Los Altos","737 Cortland Avenue","San Francisco","CA","94110","taco-los-altos-san-francisco-210022","No","1","No","taco-los-altos-san-francisco-730","No","No","5"
"Las Tinajas Restaurant","2338 Mission Street","San Francisco","CA","94110","las-tinajas-restaurant-san-francisco-210048","No","2","No","las-tinajas-restaurant-san-francisco-230","No","No","5"
"Alma Cocina","2801 Folsom Street","San Francisco","CA","94110","alma-cocina-san-francisco-207320","Yes","14","No",""
"Aceking BBQ","1820 Clement Street","San Francisco","CA","94121","aceking-bbq-san-francisco-297025","No","7","No","aceking-bbq-san-francisco-181","No","No","4.9"
"Odumak","733 Taraval Street","San Francisco","CA","94116","odumak-san-francisco-207463","No","74","No","odumak-san-francisco-736","No","No","4.7"
"J & E Restaurant","2537 24th Street","San Francisco","CA","94110","j-e-restaurant-san-francisco-207582","No","64","No","j--e-restaurant-san-francisco-250","No","No","4.6"
"Kiss My Seoul","1080 Howard Street","San Francisco","CA","94103","kiss-my-seoul-san-francisco-533484","Yes","1","No",""
"Green Olive","50 Post Street","San Francisco","CA","94104","green-olive-san-francisco-459960","No","2","No",""
"Pi Bar","1432 Valencia Street","San Francisco","CA","94110","pi-bar-san-francisco-207611","No","2","No","pi-bar-san-francisco-140","No","No","5"
"The Meatball Bar","126 Sutter Street","San Francisco","CA","94104","the-meatball-bar-san-francisco-102630","Yes","23","No",""
"Spicy Garden","996 Mission Street","San Francisco","CA","94103","spicy-garden-san-francisco-207600","No","19","No",""
"Punjab Restaurant","2838 24th Street","San Francisco","CA","94110","punjab-restaurant-san-francisco-209995","No","2","No","punjab-restaurant-san-francisco-280","No","No","3.5"
"Vietnam House Restaurant","642 Eddy Street","San Francisco","CA","94109","vietnam-house-restaurant-san-francisco-297308","No","12","No",""
"Little Nepal","925 Cortland Avenue","San Francisco","CA","94110","little-nepal-san-francisco-207475","No","21","No","little-nepal-san-francisco-920","No","No","5"
"Slices","330 Townsend Street","San Francisco","CA","94107","slices-san-francisco-537509","Yes","0","No",""
"Turner's Kitchen","3505 17th Street","San Francisco","CA","94110","turner-s-kitchen-san-francisco-207610","No","16","No","turners-kitchen-san-francisco-350","No","No","4.8"
"Ballast Coffee","329 West Portal Avenue","San Francisco","CA","94127","ballast-coffee-san-francisco-207393","Yes","7","No",""
"Vanida Thai Kitchen","3050 Taraval Street","San Francisco","CA","94116","vanida-thai-kitchen-san-francisco-207324","No","49","No","vanida-thai-kitchen-san-francisco-306","No","No","4.7"
"Matko","1 Market Street","San Francisco","CA","94105","matko-san-francisco-425187","Yes","4","No","one-market-restaurant-san-francisco-15","No","No","5"
"SPICE KITCHEN","432 Sutter Street","San Francisco","CA","94108","spice-kitchen-san-francisco-631178","No","0","No","spice-kitchen-san-francisco-438","No","No","0"
"Burger Joint","807 Valencia Street","San Francisco","CA","94110","burger-joint-san-francisco-210005","No","0","No","burger-joint-san-francisco-800","No","No","0"
"Polly Ann Ice Cream","3138 Noriega Street","San Francisco","CA","94122","polly-ann-ice-cream-san-francisco-297666","No","10","No","polly-ann-ice-cream-san-francisco-312","No","No","5"
"Lovessy","832 Clement Street","San Francisco","CA","94118","lovessy-san-francisco-511923","Yes","0","No","lovessy-asian-fusion--souffles-bistro-san-francisco-838","No","Yes","0"
"Besharam","1275 Minnesota Street","San Francisco","CA","94107","besharam-san-francisco-447314","Yes","0","No","besharam-san-francisco-127","No","Yes","0"
"Xpresso Tea","6901 Geary Boulevard","San Francisco","CA","94121","xpresso-tea-san-francisco-207392","Yes","4","No",""
"Pizza Joint","3088 Balboa Street","San Francisco","CA","94121","pizza-joint-san-francisco-207621","No","8","No",""
"La Canasta","3006 Buchanan Street","San Francisco","CA","94123","la-canasta-san-francisco-297471","No","25","No","la-canasta-san-francisco-303","No","No","4.8"
"Hongkee&Kim","91 Drumm Street","San Francisco","CA","94111","hongkee-kim-san-francisco-185946","Yes","3","No","oasis-grill-san-francisco-911","No","Yes","1"
"Hunan Chef","525 Cortland Avenue","San Francisco","CA","94110","hunan-chef-san-francisco-207498","No","22","No",""
"Yemenis Restautrant","1098 Sutter Street","San Francisco","CA","94109","yemenis-restautrant-san-francisco-573388","No","0","No","yemeni-restaurant-san-francisco-109","No","No","0"
"The Argentum Project","47 6th Street","San Francisco","CA","94103","the-argentum-project-san-francisco-553777","Yes","0","No",""
"BiteUnite","600 South Van Ness Avenue","San Francisco","CA","94110","biteunite-san-francisco-462907","No","3","No",""
"El Sol Taqueria","595 Geary Street","San Francisco","CA","94102","el-sol-taqueria-san-francisco-297665","No","15","No",""
"Sun Rise Restaurant","3126 24th Street","San Francisco","CA","94110","sun-rise-restaurant-san-francisco-207265","No","0","No","sun-rise-restaurant-san-francisco-310","No","No","0"
"CoffeeShop","3139 Mission Street","San Francisco","CA","94110","coffeeshop-san-francisco-296963","No","2","No",""
"Mathilde French Bistro","315 5th Street","San Francisco","CA","94107","mathilde-french-bistro-san-francisco-297622","No","1","No","mathilde-french-bistro-san-francisco-317","No","No","1"
"THE BOYS' DELI","2222 Polk Street","San Francisco","CA","94109","the-boys-deli-san-francisco-376365","No","0","No",""
"Chef Li's Cafe","2726 San Bruno Avenue","San Francisco","CA","94134","chef-li-s-cafe-san-francisco-523190","No","0","No","chef-lis-cafe-san-francisco-274","No","No","0"
"White Palace Liquor Store","1524 Silver Avenue","San Francisco","CA","94134","white-palace-liquor-store-san-francisco-523528","No","1","No",""
"Original Bakery","1343 Powell Street","San Francisco","CA","94133","original-bakery-san-francisco-567917","Yes","0","No",""
"Miss Tomato Sandwich Shop","577 Geary Street","San Francisco","CA","94102","miss-tomato-sandwich-shop-san-francisco-517934","Yes","0","No",""
"Darren's Cafe","2731 Taylor Street","San Francisco","CA","94133","darren-s-cafe-san-francisco-297236","No","18","No",""
"Snowflake Treats","4 Embarcadero Center","San Francisco","CA","94111","snowflake-treats-san-francisco-535750","Yes","0","No","harborview-restaurant--bar-san-francisco-41","Yes","Yes","0"
"The Blue Plate","3218 Mission Street","San Francisco","CA","94110","the-blue-plate-san-francisco-102529","No","67","No","blue-plate-san-francisco-320","No","No","4.7"
"Original U.S. Restaurant","414 Columbus Avenue","San Francisco","CA","94133","original-u-s-restaurant-san-francisco-297463","No","10","No",""
"Contraband Coffee Bar","260 5th Street","San Francisco","CA","94103","contraband-coffee-bar-san-francisco-297022","No","1","No",""
"Golden Gate Halal Food","979 Market Street","San Francisco","CA","94103","golden-gate-halal-food-san-francisco-486935","No","5","No",""
"The Ice Cream Bar","815 Cole Street","San Francisco","CA","94117","the-ice-cream-bar-san-francisco-598374","No","0","No","the-ice-cream-bar-san-francisco-817","No","No","0"
"The Pub at Ghirardelli Square","851 Beach Street","San Francisco","CA","94109","the-pub-at-ghirardelli-square-san-francisco-223550","Yes","17","No","the-pub-at-ghirardelli-square-san-francisco-859","No","Yes","4.5"
"Tokyo Express","814 Mission Street","San Francisco","CA","94103","tokyo-express-san-francisco-207604","No","23","No",""
"Street Food Koma","60 Morris Street","San Francisco","CA","94107","street-food-koma-san-francisco-564107","Yes","0","No",""
"Canton Express Food","655 Folsom Street","San Francisco","CA","94107","canton-express-food-san-francisco-297012","No","13","No",""
"AP's Cafe feat Peasant Pies","1039 Irving Street","San Francisco","CA","94122","ap-s-cafe-feat-peasant-pies-san-francisco-297081","No","0","No",""
"Pastel Brazzuca","290 De Haro Street","San Francisco","CA","94103","pastel-brazzuca-san-francisco-207597","No","6","No","pastel-brazzuca-san-francisco-293","No","No","4.7"
"Pho Vung Tau","708 Vallejo Street","San Francisco","CA","94133","pho-vung-tau-san-francisco-297187","No","36","No","pho-vung-tau-san-francisco-703","No","No","4.8"
"Sliders Diner","1202 Sutter Street","San Francisco","CA","94109","sliders-diner-san-francisco-161152","No","72","No",""
"Kam Lok Restaurant","834 Washington Street","San Francisco","CA","94108","kam-lok-restaurant-san-francisco-210042","No","2","No","kam-lok-restaurant-san-francisco-838","No","No","5"
"Calabria Bros","4763 Mission Street","San Francisco","CA","94112","calabria-bros-san-francisco-523637","No","0","No","calabria-bros-san-francisco-472","No","No","0"
"Kaiju Cooks","1650 Balboa Street","San Francisco","CA","94121","kaiju-cooks-san-francisco-207270","No","37","No","kaiju-cooks-san-francisco-161","No","No","4.6"
"Manhattan Hub","343 Sansome Street","San Francisco","CA","94104","manhattan-hub-san-francisco-240844","Yes","4","No",""
"Fire & Brew","80 Jefferson Street","San Francisco","CA","94133","fire-brew-san-francisco-389530","No","14","No",""
"Chavitas","3006 Mission Street","San Francisco","CA","94110","chavitas-san-francisco-210011","No","0","No","chavitas-san-francisco-300","No","No","0"
"Nick's Lighthouse","2815 Taylor Street","San Francisco","CA","94133","nick-s-lighthouse-san-francisco-296964","No","11","No",""
"Paramount Superstars","939 Clement Street","San Francisco","CA","94118","paramount-superstars-san-francisco-389062","Yes","3","No","no1-sf-bbq-san-francisco-938","No","Yes","4.7"
